suburb,postcode,latitude,longitude,isNewDevelopment,bathrooms,bedrooms,carspaces,propertyTypes,status,channel,price_per_week,time_to_nearest_train_station(min),distance_to_nearest_train_station(km),distance_to_nearest_school(km),time_to_nearest_school(min)
Sebastopol,3356,-37.5856234,143.8330134,False,1,1,0,apartmentUnitFlat,live,residential,439.0,7.95,4.44,0.21,0.73
Avondale Heights,3034,-37.7705166,144.8681154,False,1,3,2,house,live,residential,590.0,10.31,5.46,0.9,1.93
Bacchus Marsh,3340,-37.6656402,144.4205145,False,2,4,2,house,live,residential,500.0,6.82,3.78,2.24,4.52
Melbourne,3004,-37.8387563,144.9743936,False,2,2,1,apartmentUnitFlat,live,residential,840.0,4.04,2.27,0.41,1.0
Mernda,3754,-37.5862639,145.0820457,False,2,4,2,house,live,residential,580.0,7.24,3.59,1.62,3.46
Balwyn North,3104,-37.8023631,145.0901376,False,2,4,3,house,live,residential,800.0,6.46,3.58,0.67,2.19
Safety Beach,3936,-38.3142089,144.9920418,False,2,4,2,house,live,residential,650.0,23.3,22.48,4.16,6.88
Warrnambool,3280,-38.3734653,142.5062098,False,1,2,1,townhouse,live,residential,480.0,7.03,3.51,1.09,2.23
Kilcunda,3995,-38.5453381,145.4592902,False,2,3,0,house,live,residential,440.0,70.0,87.97,8.66,9.09
Heathcote,3523,-36.934648,144.7153555,False,1,3,0,house,live,residential,315.0,37.22,51.81,1.9,3.7
St Albans,3021,-37.7431132,144.8044527,False,3,5,6,house,live,residential,688.0,1.15,0.6,0.72,1.1
Fairfield,3078,-37.7799273,145.0181755,False,3,3,1,apartmentUnitFlat,live,residential,845.0,1.05,0.29,0.37,1.17
South Yarra,3141,-37.8385882,144.9938153,False,2,2,0,house,live,residential,730.0,1.97,0.66,1.02,2.7
Bentleigh,3204,-37.9164432,145.0238086,False,2,2,0,apartmentUnitFlat,live,residential,675.0,1.79,1.22,0.94,1.52
Hampton Park,3976,-38.021696,145.2635823,False,1,3,2,house,live,residential,530.0,2.63,1.47,2.59,3.62
Maidstone,3012,-37.787902,144.880917,False,2,3,2,house,live,residential,500.0,5.45,2.56,0.3,0.65
Canterbury,3126,-37.8171218,145.0596069,False,1,2,1,apartmentUnitFlat,live,residential,550.0,2.92,1.12,0.12,0.43
St Kilda,3182,-37.86246879999999,144.9834209,False,1,1,0,studio,live,residential,330.0,4.26,1.73,0.93,2.6
Mount Pleasant,3350,-37.5811226,143.8527983,False,2,3,2,house,live,residential,410.0,8.02,4.38,1.34,2.62
Richmond,3121,-37.8175279,144.9945262,False,1,1,1,apartmentUnitFlat,live,residential,420.0,2.78,0.99,0.69,1.98
South Yarra,3141,-37.8421326,145.0005036,False,1,2,1,house,live,residential,750.0,2.64,1.07,0.82,2.13
Safety Beach,3936,-38.3065169,144.9983408,False,3,3,3,house,live,residential,1850.0,22.46,21.7,10.44,11.84
Fyansford,3218,-38.13265260000001,144.3124125,False,2,4,2,house,live,residential,620.0,11.53,5.3,2.01,5.59
Southbank,3006,-37.8259372,144.9596136,False,1,1,0,apartmentUnitFlat,live,residential,680.0,4.7,1.92,1.17,3.09
St Albans,3021,-37.744773,144.7991639,False,1,2,1,townhouse,live,residential,430.0,0.7,0.24,0.73,1.45
Box Hill,3128,-37.8200164,145.1232394,False,2,2,1,apartmentUnitFlat,live,residential,680.0,1.88,0.87,0.77,1.9
Clyde North,3978,-38.1116851,145.3694518,False,2,4,2,house,live,residential,580.0,16.14,10.78,4.99,7.72
East Melbourne,3002,-37.8169387,144.9818145,False,2,3,1,apartmentUnitFlat,live,residential,999.0,1.28,0.5,1.04,2.86
Melbourne,3000,-37.813306,144.9553567,False,1,2,0,apartmentUnitFlat,live,residential,650.0,1.02,0.37,0.26,0.66
Docklands,3008,-37.8228419,144.9523617,False,1,2,1,apartmentUnitFlat,live,residential,650.0,2.47,0.98,1.56,3.78
Glenroy,3046,-37.7006937,144.939181,False,1,3,1,house,live,residential,450.0,4.27,2.31,0.59,2.35
St Leonards,3223,-38.1791716,144.7047954,False,1,1,0,studio,live,residential,395.0,34.65,33.66,1.37,2.62
South Kingsville,3015,-37.8318696,144.8659562,False,2,2,1,townhouse,live,residential,640.0,5.4,3.28,1.89,3.59
Mount Duneed,3217,-38.2201254,144.3254744,False,1,3,1,house,live,residential,515.0,5.88,4.01,0.8,1.46
Melbourne,3000,-37.8132589,144.9553465,False,1,2,0,apartmentUnitFlat,live,residential,720.0,1.01,0.37,0.26,0.66
Wallan,3756,-37.4102965,144.9906416,False,2,3,2,house,live,residential,495.0,5.98,3.77,1.63,2.63
Richmond,3121,-37.8190193,144.9927376,False,1,3,3,house,live,residential,820.0,2.38,0.96,1.07,2.59
Southbank,3006,-37.8274177,144.9587959,False,1,2,1,apartmentUnitFlat,live,residential,675.0,3.6,1.66,0.79,1.74
Daylesford,3460,-37.3496693,144.1368839,False,1,2,0,apartmentUnitFlat,live,residential,550.0,27.74,29.81,0.86,2.81
Horsham,3400,-36.7160009,142.1742144,False,2,5,2,house,live,residential,650.0,81.31,97.94,0.89,3.44
Fitzroy,3065,-37.7991395,144.9775587,False,2,3,1,townhouse,live,residential,900.0,3.86,1.72,0.8,1.64
Doncaster,3108,-37.7840417,145.1239015,False,1,2,1,apartmentUnitFlat,live,residential,560.0,9.75,5.91,0.98,2.2
Cape Woolamai,3925,-38.5292419,145.3378315,False,1,2,2,house,live,residential,405.0,78.41,95.6,3.67,5.57
Rye,3941,-38.3782483,144.8111088,False,1,3,1,house,live,residential,550.0,37.92,40.15,2.08,3.74
Moonee Ponds,3039,-37.7626128,144.9355897,False,1,2,3,house,live,residential,690.0,4.31,2.08,0.32,0.83
Melbourne,3000,-37.8089339,144.9680888,False,1,1,0,studio,live,residential,580.0,1.61,0.56,0.43,1.1
Melbourne,3000,-37.8128985,144.9727786,False,2,2,0,apartmentUnitFlat,live,residential,620.0,1.74,0.59,0.41,1.32
Armstrong Creek,3217,-38.2314668,144.3602738,False,2,3,2,house,live,residential,500.0,9.5,5.0,0.49,2.0
Warrnambool,3280,-38.3760973,142.497002,False,2,3,1,house,live,residential,700.0,5.27,2.68,0.47,1.06
Mount Duneed,3217,-38.2228211,144.3229557,False,2,4,2,house,live,residential,800.0,7.19,4.51,0.76,1.99
Hampton Park,3976,-38.0360129,145.2695765,False,2,4,1,townhouse,live,residential,660.0,5.19,2.39,0.64,1.36
Geelong,3220,-38.1498302,144.3689973,False,2,3,2,townhouse,live,residential,750.0,4.34,1.48,0.75,1.64
Sunderland Bay,3922,-38.5043339,145.2793425,False,1,3,2,house,live,residential,445.0,82.03,99.74,3.06,4.82
Aberfeldie,3040,-37.7637912,144.893968,False,2,3,1,house,live,residential,500.0,4.72,2.44,0.9,1.95
Melbourne,3000,-37.8150105,144.9534188,False,1,1,1,apartmentUnitFlat,live,residential,540.0,2.17,0.86,0.66,1.74
Bendigo,3550,-36.7495159,144.2780605,False,1,1,3,house,live,residential,280.0,7.25,2.89,0.94,2.66
Rosebud,3939,-38.367251,144.903598,False,1,2,1,house,live,residential,500.0,26.73,28.3,1.16,2.4
Safety Beach,3936,-38.3036815,145.0071499,False,2,4,2,house,live,residential,685.0,22.04,20.73,5.66,7.46
Gordon,3345,-37.5799305,144.1003499,False,1,4,2,house,live,residential,550.0,14.46,14.6,0.85,1.03
Essendon,3040,-37.7401164,144.8964029,False,1,3,1,apartmentUnitFlat,live,residential,575.0,5.32,2.95,0.75,0.92
Newcomb,3219,-38.1589957,144.3866716,False,1,3,2,house,live,residential,470.0,5.19,3.2,1.38,2.12
Sunset Strip,3922,-38.4959115,145.2640573,False,2,4,0,house,live,residential,800.0,84.78,101.32,1.73,4.91
Little River,3211,-37.945394,144.5275633,False,0,0,0,acreageSemiRural,live,residential,800.0,inf,inf,inf,inf
Truganina,3029,-37.8172007,144.7208958,False,2,3,2,townhouse,live,residential,600.0,8.88,4.95,3.76,6.54
St Kilda,3182,-37.8566068,144.9834454,False,1,1,0,apartmentUnitFlat,live,residential,575.0,3.54,1.13,0.62,1.93
Melbourne,3000,-37.8183759,144.9554361,False,1,1,0,apartmentUnitFlat,live,residential,470.0,2.77,1.21,1.04,2.52
Truganina,3029,-37.8529406,144.741697,False,3,5,2,house,live,residential,790.0,3.68,2.75,1.82,4.27
Tarneit,3029,-37.8598401,144.6491528,False,2,3,1,house,live,residential,550.0,12.36,6.64,1.59,3.2
Broadmeadows,3047,-37.6857085,144.9299953,False,2,3,1,townhouse,live,residential,640.0,3.21,1.02,0.29,1.08
Wallan,3756,-37.4152518,145.0052706,False,1,3,0,house,live,residential,440.0,0.44,0.18,1.33,3.77
Wallan,3756,-37.4146714,145.0052854,False,1,3,2,house,live,residential,450.0,0.52,0.24,1.4,3.86
Sorrento,3943,-38.3462671,144.7381357,False,1,3,1,house,live,residential,650.0,46.4,48.42,0.7,2.31
Lilydale,3140,-37.7748888,145.3390032,False,2,3,0,house,live,residential,665.0,6.36,3.48,2.98,4.77
South Melbourne,3205,-37.831116,144.967873,False,1,1,1,apartmentUnitFlat,live,residential,530.0,3.85,1.7,0.55,1.95
Redan,3350,-37.5787195,143.8453535,False,1,3,1,house,live,residential,370.0,6.0,3.09,0.91,2.02
Sebastopol,3356,-37.5947881,143.8273653,False,2,4,2,house,live,residential,495.0,12.21,6.28,2.06,4.54
Cowes,3922,-38.4624444,145.242001,False,2,3,0,house,live,residential,450.0,89.35,106.42,0.32,0.72
Tullamarine,3043,-37.7018941,144.8520118,False,1,1,2,apartmentUnitFlat,live,residential,950.0,11.74,8.79,3.27,6.05
Melbourne,3000,-37.8082065,144.9713467,False,2,2,1,apartmentUnitFlat,live,residential,660.0,1.96,0.56,0.59,1.57
Werribee,3030,-37.9167554,144.651981,False,2,4,2,house,live,residential,490.0,7.76,4.49,1.57,3.62
Carlton,3053,-37.7927471,144.9706223,False,1,2,1,apartmentUnitFlat,live,residential,575.0,4.65,2.41,1.17,1.84
Clayton,3168,-37.91751319999999,145.1349079,False,2,4,2,house,live,residential,280.0,4.96,2.96,1.18,2.42
Highton,3216,-38.1703439,144.3176758,False,2,4,2,townhouse,live,residential,680.0,7.94,4.93,0.48,1.47
South Yarra,3141,-37.83820559999999,144.9935531,False,1,1,0,apartmentUnitFlat,live,residential,380.0,1.86,0.62,0.98,2.59
Sorrento,3943,-38.3521153,144.7525106,False,2,3,3,house,live,residential,700.0,47.88,48.49,2.64,5.27
Southbank,3006,-37.8238382,144.964246,False,1,2,1,apartmentUnitFlat,live,residential,650.0,3.26,1.16,0.69,1.7
Lake Bunga,3909,-37.862646,148.0375302,False,2,3,2,house,live,residential,470.0,41.62,42.09,2.88,5.64
Indented Head,3223,-38.129942,144.700644,False,2,2,3,house,live,residential,450.0,69.66,68.52,4.99,4.88
Rye,3941,-38.382042,144.820804,False,2,5,1,house,live,residential,700.0,37.17,39.7,2.19,3.66
Capel Sound,3940,-38.3674901,144.8832096,False,2,3,2,townhouse,live,residential,550.0,29.56,31.25,0.37,0.42
Southbank,3006,-37.826576,144.962675,False,1,2,1,apartmentUnitFlat,live,residential,650.0,4.17,1.54,0.88,2.16
Lorne,3232,-38.5368753,143.9720676,False,1,3,2,house,live,residential,675.0,35.1,38.28,0.49,1.16
Mernda,3754,-37.6014153,145.0702058,False,2,4,1,house,live,residential,550.0,6.05,3.47,2.53,4.33
Newcomb,3219,-38.1573376,144.387704,False,1,2,1,apartmentUnitFlat,live,residential,340.0,5.68,3.53,1.6,2.36
Ringwood East,3135,-37.8114746,145.2542215,False,2,3,1,townhouse,live,residential,720.0,1.09,0.44,0.78,2.19
Rye,3941,-38.3760355,144.8336574,False,1,2,2,apartmentUnitFlat,live,residential,480.0,36.9,36.39,1.13,2.58
Thornhill Park,3335,-37.7242178,144.6217195,False,2,4,2,house,live,residential,450.0,7.64,3.34,2.26,4.51
Newborough,3825,-38.1804039,146.2945697,False,1,1,1,apartmentUnitFlat,live,residential,215.0,6.11,3.76,0.38,0.59
Docklands,3008,-37.8148335,144.9400507,False,1,1,0,apartmentUnitFlat,live,residential,580.0,3.01,1.49,0.32,1.03
Clifton Springs,3222,-38.1591346,144.556456,False,2,3,2,house,live,residential,510.0,23.88,21.28,0.9,1.93
Toorak,3142,-37.8375991,145.005789,False,1,2,1,apartmentUnitFlat,live,residential,600.0,3.6,1.34,1.69,3.8
Docklands,3008,-37.8134708,144.9424794,False,1,2,1,apartmentUnitFlat,live,residential,680.0,3.02,1.48,0.32,1.04
Carrum,3197,-38.0750604,145.1229258,False,1,3,1,townhouse,live,residential,650.0,0.06,0.03,0.7,1.94
Lorne,3232,-38.5287815,143.9767427,False,1,4,0,house,live,residential,770.0,33.52,37.13,1.96,3.41
Keilor Park,3042,-37.7250866,144.8564703,False,1,3,1,house,live,residential,450.0,11.03,7.49,1.96,4.48
Charlemont,3217,-38.2094417,144.3638186,False,2,3,1,house,live,residential,475.0,4.27,2.57,1.6,3.25
Point Cook,3030,-37.9046083,144.7222189,False,2,4,2,house,live,residential,570.0,9.65,5.7,0.97,2.17
Noble Park,3174,-37.9647202,145.1696868,False,3,4,2,townhouse,live,residential,800.0,1.6,0.86,1.03,2.58
Belmont,3216,-38.1709499,144.3346531,False,1,3,2,house,live,residential,430.0,5.74,3.35,0.91,1.61
Tarneit,3029,-37.8503855,144.6478456,False,2,4,2,house,live,residential,600.0,11.5,6.57,0.37,0.76
Melton West,3337,-37.6756503,144.5615079,False,1,3,2,house,live,residential,400.0,9.36,5.03,0.63,0.92
Melbourne,3000,-37.8089991,144.9610792,False,1,2,1,apartmentUnitFlat,live,residential,685.0,1.56,0.69,0.84,2.0
Tarneit,3029,-37.8588118,144.6525419,False,3,5,2,house,live,residential,630.0,11.6,6.28,1.24,2.51
Fitzroy North,3068,-37.78647429999999,144.9806441,False,1,1,0,apartmentUnitFlat,live,residential,425.0,3.1,1.2,0.32,0.73
The Basin,3154,-37.8527514,145.3087342,False,2,3,1,townhouse,live,residential,580.0,6.81,3.04,1.31,3.08
Chelsea,3196,-38.05702790000001,145.1226247,False,1,3,2,apartmentUnitFlat,live,residential,460.0,1.91,1.06,0.43,1.54
Geelong,3220,-38.1483327,144.3556107,False,2,3,2,apartmentUnitFlat,live,residential,1200.0,2.53,0.79,0.39,1.08
Melbourne,3000,-37.812508,144.9626295,False,1,1,0,apartmentUnitFlat,live,residential,530.0,2.34,0.97,0.88,2.16
Kew,3101,-37.815437,145.0563517,False,2,4,2,house,live,residential,1450.0,3.9,1.7,0.56,1.02
Grovedale,3216,-38.2057866,144.3335431,False,1,3,1,house,live,residential,480.0,5.19,3.07,0.67,2.14
Doncaster,3108,-37.77779,145.1277977,False,2,3,4,house,live,residential,620.0,10.35,6.43,1.6,3.34
Glen Waverley,3150,-37.8797838,145.1635878,False,1,1,1,apartmentUnitFlat,live,residential,560.0,1.41,0.37,0.31,0.9
Cardigan,3352,-37.5326068,143.7689866,False,2,4,0,house,live,residential,540.0,10.34,7.48,2.65,3.52
Melton,3337,-37.6866455,144.5719553,False,2,3,3,house,live,residential,390.0,6.2,2.96,0.99,2.0
Glen Iris,3146,-37.85981710000001,145.0598891,False,1,1,1,apartmentUnitFlat,live,residential,390.0,1.38,0.41,0.79,1.5
St Kilda,3182,-37.8581995,144.9863052,False,1,3,0,house,live,residential,1450.0,3.62,1.07,0.71,1.74
Cowes,3922,-38.4558799,145.206093,False,2,3,2,house,live,residential,475.0,92.7,109.79,3.82,4.61
Warrnambool,3280,-38.3843137,142.4814116,False,2,2,1,terrace,live,residential,550.0,1.8,0.72,0.97,2.61
Dandenong,3175,-37.9862233,145.2085737,False,1,2,1,apartmentUnitFlat,live,residential,410.0,3.32,1.6,1.35,2.36
Winter Valley,3358,-37.5883552,143.8057117,False,2,4,2,house,live,residential,460.0,10.6,6.77,1.82,3.12
Meadow Heights,3048,-37.645487,144.919739,False,2,4,1,house,live,residential,500.0,5.3,2.13,0.77,2.31
Altona North,3025,-37.82560489999999,144.846975,False,1,3,3,house,live,residential,480.0,7.36,4.8,1.15,2.46
Noble Park,3174,-37.9543912,145.1768482,False,1,2,1,apartmentUnitFlat,live,residential,450.0,4.59,2.01,2.36,3.2
Mernda,3754,-37.5870788,145.0855857,False,2,3,1,house,live,residential,510.0,6.14,3.12,1.15,2.36
Fitzroy,3065,-37.7979831,144.9757886,False,1,2,0,house,live,residential,595.0,3.43,1.63,0.69,1.8
Mirboo North,3871,-38.4459656,146.2348151,False,1,2,2,house,live,residential,340.0,36.07,42.45,11.35,12.36
Blackburn,3130,-37.8180616,145.1517445,False,1,1,1,apartmentUnitFlat,live,residential,420.0,1.12,0.5,0.58,2.1
Point Cook,3030,-37.8900735,144.7114522,False,2,4,2,house,live,residential,600.0,9.84,5.43,1.43,2.53
Pascoe Vale,3044,-37.7269424,144.9238762,False,3,4,2,townhouse,live,residential,875.0,1.58,0.75,0.97,1.62
Mitcham,3132,-37.8234529,145.1926422,False,1,3,3,house,live,residential,580.0,2.32,1.19,1.21,2.27
Bentleigh East,3165,-37.9217296,145.0577811,False,2,4,2,terrace,live,residential,970.0,3.87,2.12,1.03,2.08
Coburg North,3058,-37.7270281,144.9687796,False,1,3,2,house,live,residential,750.0,5.22,2.13,2.09,4.85
Mount Duneed,3217,-38.2200923,144.33397,False,2,4,2,house,live,residential,520.0,6.64,4.54,1.8,2.95
Prahran,3181,-37.8522915,145.0046357,False,2,3,2,house,live,residential,850.0,3.1,1.65,1.07,2.51
Croydon,3136,-37.7929236,145.2839921,False,1,1,0,studio,live,residential,320.0,3.93,1.3,0.94,3.0
Newtown,3220,-38.15821280000001,144.334715,False,2,3,2,apartmentUnitFlat,live,residential,625.0,4.41,2.52,1.05,2.0
Beechworth,3747,-36.3673301,146.696514,False,1,3,0,house,live,residential,300.0,27.43,28.83,2.31,5.4
Noble Park,3174,-37.9574469,145.1748284,False,2,3,1,apartmentUnitFlat,live,residential,600.0,3.75,1.6,1.14,3.55
Belgrave South,3160,-37.9425208,145.3629828,False,1,2,0,house,live,residential,525.0,9.78,5.36,1.92,4.22
Corio,3214,-38.0734722,144.3512408,False,1,3,3,house,live,residential,400.0,6.06,4.19,0.92,1.77
Clayton,3168,-37.9224058,145.1184226,False,1,0,0,studio,live,residential,290.0,0.45,0.31,0.42,0.84
Fitzroy North,3068,-37.7900377,144.9857416,False,2,2,1,townhouse,live,residential,995.0,3.89,1.47,0.58,1.69
Essendon,3040,-37.7477525,144.8919478,False,1,3,2,apartmentUnitFlat,live,residential,650.0,4.7,3.04,0.67,1.7
Delacombe,3356,-37.5929459,143.8128167,False,2,4,2,house,live,residential,460.0,11.46,7.73,1.61,2.62
Southbank,3006,-37.8239289,144.9621157,False,2,2,1,apartmentUnitFlat,live,residential,760.0,3.87,1.39,0.78,2.03
Burwood,3125,-37.8548392,145.1173019,False,1,1,0,house,live,residential,280.0,4.88,2.47,2.09,3.08
Epping,3076,-37.632032,145.0011384,False,2,3,2,townhouse,live,residential,550.0,10.46,5.07,2.13,5.3
Ormond,3204,-37.9058669,145.053136,False,1,2,1,apartmentUnitFlat,live,residential,500.0,2.42,1.46,0.47,0.88
Docklands,3008,-37.8206745,144.9401081,False,1,2,1,apartmentUnitFlat,live,residential,750.0,2.35,1.02,1.67,3.89
Melbourne,3000,-37.8137438,144.9536855,False,1,1,0,apartmentUnitFlat,live,residential,560.0,1.55,0.53,0.27,0.84
Wyndham Vale,3024,-37.894259,144.6120872,False,2,4,2,house,live,residential,465.0,5.54,3.27,0.27,0.6
Southbank,3006,-37.8305944,144.968283,False,1,2,0,apartmentUnitFlat,live,residential,670.0,3.64,1.65,0.6,2.17
Barwon Heads,3227,-38.26860140000001,144.4930339,False,1,3,1,house,live,residential,550.0,20.93,17.7,1.75,4.18
Southbank,3006,-37.8259372,144.9596136,False,2,2,0,apartmentUnitFlat,live,residential,990.0,4.7,1.92,1.17,3.09
Caulfield North,3161,-37.8677739,145.01831,False,1,3,1,apartmentUnitFlat,live,residential,875.0,3.32,1.71,0.78,2.14
Mooroolbark,3138,-37.7839096,145.3142411,False,1,3,0,house,live,residential,430.0,1.68,0.57,1.62,2.89
Laverton,3028,-37.8595426,144.7700213,False,1,3,2,house,live,residential,480.0,4.19,1.68,0.49,0.96
Tarneit,3029,-37.8181775,144.6871357,False,2,3,1,house,live,residential,510.0,6.08,3.45,1.91,4.51
Point Lonsdale,3225,-38.275455,144.6075187,False,2,3,3,house,live,residential,645.0,32.67,29.97,1.62,3.84
Port Melbourne,3207,-37.8415186,144.9376068,False,1,1,1,apartmentUnitFlat,live,residential,950.0,9.16,4.39,1.0,2.15
Balwyn North,3104,-37.7866536,145.0756009,False,2,4,4,house,live,residential,895.0,10.4,4.9,0.54,1.07
Melbourne,3000,-37.8045817,144.9581589,False,1,1,0,apartmentUnitFlat,live,residential,400.0,2.76,1.15,0.36,1.03
Indented Head,3223,-38.1333938,144.704461,False,2,5,1,house,live,residential,550.0,70.5,69.2,5.67,5.71
Camberwell,3124,-37.8370417,145.0636312,False,1,3,1,apartmentUnitFlat,live,residential,550.0,2.35,1.27,0.69,1.56
Melbourne,3000,-37.813306,144.9553567,False,1,2,0,apartmentUnitFlat,live,residential,600.0,1.02,0.37,0.26,0.66
Melbourne,3000,-37.8141725,144.9740049,False,2,2,1,apartmentUnitFlat,live,residential,1100.0,1.07,0.36,0.48,1.44
Box Hill,3128,-37.8169818,145.1176698,False,2,2,1,apartmentUnitFlat,live,residential,720.0,3.19,1.55,1.09,2.17
Meadow Heights,3048,-37.6433344,144.9272812,False,1,2,1,apartmentUnitFlat,live,residential,460.0,3.69,1.7,1.23,2.8
Geelong,3220,-38.1542932,144.366723,False,2,3,1,house,live,residential,520.0,2.54,1.26,0.51,1.64
Brunswick West,3055,-37.7585213,144.9386181,False,2,2,1,apartmentUnitFlat,live,residential,575.0,6.92,3.89,3.64,6.77
Brighton East,3187,-37.9189404,145.0215858,False,1,3,2,house,live,residential,680.0,3.36,1.81,0.5,1.4
South Yarra,3141,-37.8337867,144.9908507,False,4,5,2,house,live,residential,2995.0,2.33,1.1,0.91,2.04
South Yarra,3141,-37.8358051,144.9819865,False,1,1,1,apartmentUnitFlat,live,residential,475.0,2.76,1.27,0.67,1.02
Cobram,3644,-35.912567,145.6581238,False,1,1,0,apartmentUnitFlat,live,residential,200.0,58.26,70.56,0.47,0.94
Rosebud,3939,-38.3574179,144.9036621,False,2,4,4,house,live,residential,700.0,28.24,27.98,0.57,2.2
Preston,3072,-37.7383506,145.0054858,False,1,2,1,house,live,residential,600.0,1.67,0.5,0.76,2.14
Oakleigh East,3166,-37.9085615,145.1188315,False,2,4,0,house,live,residential,800.0,4.54,1.95,1.11,2.51
Weir Views,3338,-37.727613,144.5669669,False,2,4,2,house,live,residential,480.0,6.88,3.61,1.1,2.63
Albert Park,3206,-37.847715,144.9493643,False,2,4,1,house,live,residential,2800.0,9.82,4.67,0.78,1.44
Tarneit,3029,-37.8372977,144.6533915,False,2,4,2,house,live,residential,600.0,8.93,4.78,1.32,2.84
Melbourne,3000,-37.8150105,144.9534188,False,2,3,0,apartmentUnitFlat,live,residential,960.0,2.17,0.86,0.66,1.74
Melbourne,3004,-37.8355104,144.974613,False,1,3,1,apartmentUnitFlat,live,residential,950.0,4.65,2.12,0.54,1.72
Weir Views,3338,-37.7280081,144.5700712,False,2,4,2,house,live,residential,450.0,6.65,3.38,0.92,2.21
Geelong,3220,-38.1454467,144.3641425,False,2,2,1,apartmentUnitFlat,live,residential,650.0,3.01,0.92,1.2,3.06
Windsor,3181,-37.8552418,144.9885311,False,1,3,0,house,live,residential,750.0,2.06,0.51,0.77,2.11
Brunswick,3056,-37.7680102,144.970147,False,1,2,1,apartmentUnitFlat,live,residential,550.0,1.95,1.05,1.14,2.11
Carlton,3053,-37.7930931,144.9709327,False,2,2,1,apartmentUnitFlat,live,residential,720.0,4.88,2.52,0.5,1.13
